Type,Teff,log g,M/Mo,Mbol,BC,U,B,V,R,I,2MASS_J,2MASS_H,2MASS_Ks,MKO_Y,MKO_J,MKO_H,MKO_K,W1,W2,W3,W4,S3.6,S4.5,S5.8,S8.0,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,PS1_g,PS1_r,PS1_i,PS1_z,PS1_y,G2,G2_BP,G2_RP,G3,G3_BP,G3_RP,FUV,NUV,Age
DB,6500,9,1.186,15.453,-0.102,15.496,15.978,15.555,15.273,14.993,14.828,14.697,14.636,14.923,14.794,14.676,14.607,14.555,14.536,14.458,14.409,14.55,14.537,14.522,14.492,16.326,15.728,15.447,15.407,15.455,15.675,15.447,15.408,15.442,15.495,15.417,15.615,15.049,15.434,15.647,15.067,21.725,18.222,4.17E+09
DB,6750,9,1.186,15.289,-0.112,15.263,15.787,15.401,15.141,14.884,14.748,14.63,14.574,14.832,14.715,14.608,14.545,14.488,14.462,14.398,14.37,14.482,14.462,14.446,14.421,16.093,15.55,15.309,15.291,15.354,15.503,15.309,15.292,15.339,15.4,15.274,15.447,14.933,15.291,15.482,14.952,21.18,17.872,3.94E+09
DB,7000,9,1.186,15.131,-0.126,15.048,15.609,15.257,15.017,14.781,14.671,14.564,14.515,14.746,14.639,14.543,14.485,14.428,14.399,14.348,14.335,14.421,14.4,14.383,14.363,15.878,15.384,15.18,15.181,15.258,15.343,15.181,15.183,15.241,15.31,15.139,15.291,14.824,15.156,15.327,14.844,20.68,17.549,3.76E+09
DB,7500,9,1.187,14.831,-0.163,14.661,15.287,14.994,14.789,14.59,14.529,14.443,14.406,14.586,14.497,14.42,14.377,14.326,14.299,14.27,14.271,14.32,14.3,14.287,14.275,15.491,15.084,14.943,14.979,15.081,15.052,14.945,14.981,15.06,15.142,14.892,15.006,14.624,14.909,15.045,14.644,19.794,16.974,3.45E+09
DB,8000,9,1.187,14.551,-0.21,14.322,15.002,14.76,14.586,14.42,14.4,14.332,14.307,14.442,14.369,14.309,14.279,14.239,14.218,14.214,14.245,14.233,14.218,14.211,14.208,15.152,14.817,14.733,14.798,14.921,14.794,14.735,14.801,14.898,14.992,14.67,14.753,14.444,14.687,14.794,14.464,19.028,16.474,3.19E+09
DB,8500,9,1.187,14.287,-0.281,14.033,14.766,14.569,14.418,14.277,14.288,14.234,14.22,14.319,14.258,14.211,14.193,14.167,14.158,14.176,14.2,14.164,14.157,14.159,14.165,14.863,14.597,14.56,14.648,14.787,14.581,14.562,14.652,14.762,14.864,14.486,14.541,14.294,14.502,14.586,14.315,18.349,16.018,2.95E+09
DB,9000,9,1.187,14.039,-0.338,13.762,14.536,14.377,14.249,14.133,14.178,14.14,14.138,14.197,14.149,14.116,14.111,14.098,14.097,14.124,14.132,14.096,14.095,14.102,14.112,14.593,14.38,14.385,14.497,14.653,14.37,14.388,14.501,14.625,14.736,14.301,14.333,14.143,14.317,14.379,14.165,17.76,15.634,2.74E+09
DB,9500,9,1.187,13.804,-0.399,13.519,14.328,14.203,14.096,14.003,14.077,14.054,14.062,14.085,14.049,14.03,14.036,14.035,14.04,14.069,14.059,14.035,14.039,14.049,14.061,14.35,14.185,14.227,14.359,14.53,14.179,14.23,14.364,14.501,14.619,14.133,14.143,14.006,14.149,14.192,14.028,17.227,15.284,2.53E+09
DB,10000,9,1.187,13.581,-0.467,13.299,14.142,14.048,13.958,13.886,13.987,13.977,13.994,13.985,13.959,13.952,13.968,13.978,13.989,14.012,13.994,13.979,13.987,13.999,14.009,14.131,14.009,14.085,14.236,14.42,14.009,14.089,14.241,14.389,14.515,13.982,13.973,13.883,13.997,14.024,13.906,16.739,14.963,2.35E+09
DB,11000,9,1.187,13.167,-0.615,12.92,13.823,13.782,13.723,13.683,13.827,13.837,13.869,13.809,13.8,13.811,13.844,13.87,13.888,13.905,13.889,13.873,13.886,13.899,13.906,13.752,13.708,13.844,14.023,14.229,13.716,13.847,14.029,14.195,14.333,13.722,13.681,13.671,13.737,13.736,13.694,15.882,14.398,2.03E+09
DB,12000,9,1.188,12.789,-0.774,12.605,13.559,13.563,13.532,13.518,13.699,13.727,13.772,13.668,13.674,13.701,13.747,13.783,13.801,13.811,13.799,13.787,13.799,13.81,13.813,13.437,13.459,13.647,13.85,14.075,13.474,13.651,13.857,14.038,14.186,13.507,13.437,13.498,13.521,13.496,13.522,15.162,13.919,1.77E+09
DB,13000,9,1.188,12.441,-0.934,12.338,13.335,13.375,13.367,13.375,13.587,13.63,13.684,13.545,13.562,13.603,13.659,13.7,13.717,13.727,13.718,13.704,13.715,13.724,13.728,13.17,13.247,13.478,13.7,13.94,13.267,13.481,13.707,13.901,14.057,13.321,13.229,13.349,13.335,13.291,13.373,14.556,13.513,1.54E+09
DB,14000,9,1.188,12.119,-1.088,12.108,13.14,13.207,13.219,13.245,13.484,13.538,13.599,13.432,13.46,13.511,13.575,13.619,13.635,13.647,13.639,13.623,13.633,13.642,13.646,12.941,13.06,13.326,13.565,13.817,13.085,13.329,13.573,13.777,13.94,13.156,13.045,13.214,13.169,13.109,13.238,14.039,13.167,1.34E+09
DB,15000,9,1.188,11.819,-1.233,11.908,12.966,13.053,13.082,13.124,13.385,13.449,13.515,13.324,13.361,13.421,13.491,13.537,13.554,13.568,13.561,13.541,13.552,13.562,13.567,12.741,12.893,13.186,13.44,13.702,12.92,13.189,13.447,13.66,13.83,13.005,12.879,13.088,13.018,12.946,13.113,13.592,12.868,1.16E+09
DB,16000,9,1.189,11.539,-1.369,11.73,12.808,12.907,12.951,13.006,13.285,13.358,13.43,13.218,13.262,13.33,13.406,13.456,13.474,13.489,13.48,13.46,13.472,13.482,13.488,12.564,12.74,13.053,13.319,13.589,12.769,13.055,13.326,13.546,13.721,12.864,12.727,12.968,12.876,12.795,12.992,13.203,12.608,1.01E+09
DB,17000,9,1.189,11.275,-1.494,11.572,12.664,12.769,12.825,12.89,13.184,13.266,13.343,13.112,13.161,13.237,13.319,13.374,13.394,13.41,13.398,13.379,13.392,13.403,13.409,12.406,12.597,12.925,13.2,13.478,12.627,12.927,13.208,13.434,13.612,12.73,12.585,12.849,12.743,12.654,12.874,12.862,12.38,8.72E+08
DB,18000,9,1.189,11.027,-1.612,11.428,12.531,12.639,12.706,12.777,13.081,13.17,13.253,13.005,13.058,13.142,13.23,13.294,13.317,13.334,13.324,13.3,13.315,13.327,13.334,12.262,12.465,12.804,13.086,13.368,12.495,12.806,13.094,13.324,13.504,12.605,12.453,12.735,12.617,12.523,12.76,12.56,12.177,7.48E+08
DB,19000,9,1.189,10.792,-1.728,11.298,12.409,12.52,12.596,12.672,12.981,13.076,13.163,12.903,12.958,13.047,13.141,13.215,13.246,13.269,13.261,13.222,13.243,13.259,13.267,12.132,12.345,12.694,12.98,13.265,12.375,12.695,12.988,13.221,13.402,12.489,12.333,12.63,12.502,12.404,12.655,12.291,11.994,6.36E+08
DB,20000,9,1.19,10.569,-1.847,11.18,12.301,12.415,12.5,12.58,12.89,12.989,13.078,12.812,12.867,12.96,13.055,13.137,13.177,13.213,13.208,13.146,13.174,13.195,13.209,12.015,12.238,12.597,12.887,13.174,12.268,12.598,12.894,13.13,13.312,12.388,12.226,12.537,12.4,12.298,12.562,12.05,11.829,5.42E+08
DB,21000,9,1.19,10.356,-1.969,11.075,12.205,12.325,12.417,12.501,12.814,12.914,13.003,12.736,12.791,12.885,12.981,13.065,13.111,13.163,13.162,13.075,13.107,13.135,13.155,11.909,12.144,12.513,12.807,13.098,12.175,12.513,12.815,13.053,13.237,12.299,12.133,12.457,12.311,12.205,12.483,11.832,11.68,4.65E+08
DB,22000,9,1.19,10.154,-2.094,10.98,12.12,12.248,12.346,12.436,12.751,12.853,12.942,12.674,12.728,12.824,12.919,13.004,13.052,13.117,13.12,13.014,13.048,13.078,13.105,11.815,12.062,12.441,12.74,13.034,12.094,12.442,12.748,12.988,13.174,12.222,12.051,12.39,12.234,12.124,12.416,11.636,11.547,3.98E+08
DB,23000,9,1.19,9.961,-2.222,10.897,12.046,12.183,12.286,12.381,12.701,12.805,12.894,12.622,12.678,12.776,12.871,12.955,13.004,13.076,13.084,12.965,13,13.031,13.06,11.733,11.991,12.38,12.684,12.981,12.025,12.38,12.692,12.935,13.122,12.157,11.981,12.334,12.169,12.055,12.359,11.46,11.429,3.44E+08
DB,24000,9,1.191,9.776,-2.353,10.829,11.985,12.129,12.237,12.337,12.661,12.767,12.857,12.582,12.638,12.738,12.834,12.918,12.966,13.041,13.052,12.928,12.962,12.994,13.023,11.665,11.933,12.33,12.638,12.938,11.967,12.33,12.646,12.892,13.081,12.103,11.923,12.288,12.115,11.997,12.314,11.306,11.328,3.05E+08
DB,25000,9,1.191,9.598,-2.491,10.776,11.939,12.089,12.2,12.304,12.632,12.74,12.831,12.551,12.61,12.711,12.808,12.892,12.94,13.014,13.025,12.902,12.936,12.967,12.996,11.613,11.889,12.292,12.604,12.907,11.924,12.293,12.613,12.86,13.05,12.063,11.879,12.254,12.074,11.954,12.28,11.179,11.25,2.74E+08
DB,26000,9,1.191,9.428,-2.634,10.741,11.908,12.061,12.175,12.282,12.613,12.722,12.813,12.531,12.59,12.692,12.79,12.875,12.922,12.994,13.005,12.884,12.918,12.948,12.976,11.577,11.859,12.267,12.582,12.886,11.895,12.268,12.59,12.839,13.029,12.035,11.849,12.231,12.047,11.924,12.257,11.088,11.196,2.48E+08
DB,27000,9,1.192,9.263,-2.775,10.712,11.882,12.039,12.154,12.264,12.597,12.706,12.798,12.514,12.574,12.677,12.775,12.86,12.906,12.975,12.986,12.869,12.902,12.932,12.959,11.548,11.834,12.246,12.563,12.868,11.87,12.246,12.571,12.821,13.012,12.013,11.824,12.212,12.024,11.9,12.238,11.009,11.152,2.24E+08
DB,28000,9,1.192,9.105,-2.908,10.679,11.853,12.013,12.131,12.243,12.579,12.69,12.782,12.496,12.557,12.661,12.759,12.843,12.889,12.955,12.966,12.852,12.885,12.914,12.94,11.515,11.806,12.222,12.541,12.848,11.843,12.223,12.55,12.802,12.993,11.987,11.796,12.191,11.999,11.872,12.217,10.919,11.101,2.03E+08
DB,29000,9,1.192,8.952,-3.032,10.641,11.819,11.984,12.105,12.22,12.559,12.671,12.763,12.475,12.537,12.641,12.741,12.825,12.869,12.933,12.944,12.834,12.866,12.893,12.918,11.478,11.774,12.195,12.517,12.826,11.811,12.196,12.526,12.779,12.972,11.958,11.764,12.166,11.969,11.841,12.192,10.817,11.041,1.84E+08
DB,30000,9,1.192,8.805,-3.146,10.597,11.781,11.951,12.075,12.194,12.536,12.649,12.743,12.451,12.514,12.62,12.72,12.803,12.847,12.908,12.921,12.812,12.843,12.87,12.894,11.434,11.737,12.164,12.49,12.801,11.775,12.165,12.498,12.753,12.947,11.924,11.728,12.139,11.936,11.805,12.165,10.709,10.972,1.67E+08
DB,31000,9,1.193,8.662,-3.252,10.549,11.738,11.914,12.041,12.165,12.512,12.626,12.72,12.424,12.489,12.596,12.697,12.78,12.823,12.882,12.897,12.789,12.819,12.845,12.868,11.386,11.696,12.13,12.459,12.773,11.735,12.131,12.468,12.725,12.92,11.887,11.687,12.108,11.898,11.765,12.134,10.603,10.898,1.52E+08
DB,32000,9,1.193,8.524,-3.35,10.497,11.692,11.874,12.005,12.133,12.484,12.6,12.694,12.396,12.462,12.571,12.672,12.754,12.796,12.856,12.873,12.763,12.793,12.818,12.841,11.334,11.652,12.093,12.426,12.743,11.692,12.094,12.435,12.695,12.891,11.847,11.644,12.075,11.858,11.722,12.101,10.499,10.821,1.38E+08
DB,33000,9,1.193,8.39,-3.442,10.441,11.643,11.832,11.966,12.098,12.455,12.571,12.667,12.364,12.433,12.542,12.644,12.726,12.768,12.829,12.849,12.735,12.764,12.79,12.813,11.279,11.606,12.054,12.391,12.71,11.647,12.054,12.399,12.661,12.859,11.805,11.597,12.039,11.815,11.676,12.066,10.399,10.744,1.26E+08
DB,34000,9,1.194,8.26,-3.528,10.383,11.593,11.789,11.925,12.062,12.422,12.54,12.637,12.33,12.4,12.511,12.614,12.696,12.739,12.801,12.825,12.705,12.735,12.761,12.785,11.221,11.557,12.012,12.352,12.674,11.6,12.013,12.361,12.625,12.824,11.76,11.549,12.001,11.77,11.628,12.027,10.302,10.668,1.14E+08
DB,35000,9,1.194,8.134,-3.61,10.325,11.541,11.744,11.883,12.023,12.388,12.508,12.605,12.295,12.366,12.478,12.582,12.666,12.709,12.775,12.801,12.675,12.705,12.732,12.757,11.163,11.508,11.969,12.313,12.636,11.552,11.97,12.322,12.588,12.787,11.714,11.499,11.961,11.724,11.58,11.988,10.208,10.592,1.04E+08
DB,36000,9,1.194,8.012,-3.689,10.267,11.49,11.701,11.841,11.985,12.354,12.475,12.573,12.259,12.332,12.445,12.551,12.636,12.68,12.748,12.778,12.645,12.676,12.703,12.729,11.105,11.459,11.926,12.273,12.599,11.505,11.927,12.282,12.55,12.751,11.668,11.451,11.921,11.679,11.531,11.948,10.115,10.518,9.49E+07
DB,37000,9,1.195,7.892,-3.764,10.208,11.438,11.656,11.798,11.945,12.319,12.441,12.541,12.222,12.297,12.412,12.518,12.605,12.65,12.722,12.755,12.614,12.646,12.674,12.701,11.046,11.41,11.883,12.233,12.56,11.457,11.884,12.242,12.511,12.713,11.622,11.401,11.881,11.633,11.482,11.907,10.022,10.444,8.64E+07
DB,38000,9,1.195,7.776,-3.836,10.151,11.388,11.613,11.756,11.907,12.284,12.408,12.509,12.186,12.263,12.379,12.487,12.575,12.621,12.696,12.733,12.584,12.617,12.646,12.674,10.99,11.362,11.84,12.193,12.523,11.41,11.842,12.202,12.473,12.676,11.577,11.353,11.841,11.587,11.435,11.868,9.931,10.372,7.86E+07
DB,39000,9,1.195,7.663,-3.906,10.095,11.339,11.569,11.715,11.868,12.25,12.375,12.477,12.15,12.228,12.346,12.455,12.545,12.592,12.671,12.71,12.555,12.588,12.618,12.648,10.933,11.315,11.798,12.154,12.485,11.364,11.8,12.163,12.436,12.64,11.533,11.305,11.802,11.543,11.388,11.828,9.84,10.3,7.15E+07
DB,40000,9,1.195,7.553,-3.973,10.039,11.289,11.526,11.673,11.83,12.215,12.342,12.446,12.114,12.194,12.313,12.424,12.515,12.564,12.646,12.687,12.525,12.559,12.591,12.621,10.878,11.268,11.756,12.114,12.448,11.317,11.758,12.124,12.398,12.603,11.488,11.258,11.762,11.498,11.341,11.789,9.749,10.23,6.50E+07
DB,42500,9,1.196,7.289,-4.117,9.88,11.151,11.406,11.557,11.721,12.117,12.247,12.354,12.011,12.096,12.217,12.332,12.429,12.48,12.566,12.601,12.44,12.476,12.509,12.541,10.72,11.135,11.638,12.003,12.34,11.189,11.641,12.012,12.29,12.498,11.363,11.124,11.65,11.372,11.209,11.677,9.499,10.033,5.09E+07
DB,45000,9,1.197,7.04,-4.26,9.745,11.031,11.3,11.455,11.626,12.032,12.166,12.277,11.923,12.011,12.136,12.255,12.356,12.409,12.496,12.525,12.368,12.405,12.44,12.472,10.585,11.02,11.535,11.906,12.248,11.076,11.538,11.916,12.197,12.407,11.254,11.008,11.553,11.263,11.094,11.58,9.27,9.859,3.94E+07
DB,47500,9,1.198,6.804,-4.37,9.586,10.89,11.174,11.335,11.515,11.932,12.071,12.186,11.82,11.912,12.041,12.164,12.269,12.323,12.405,12.425,12.281,12.319,12.353,12.384,10.426,10.885,11.415,11.792,12.14,10.943,11.417,11.802,12.088,12.302,11.125,10.871,11.44,11.134,10.959,11.467,9.024,9.655,2.99E+07
DB,50000,9,1.199,6.581,-4.413,9.361,10.687,10.994,11.158,11.346,11.777,11.919,12.037,11.665,11.757,11.889,12.015,12.119,12.17,12.234,12.237,12.13,12.165,12.196,12.221,10.201,10.69,11.236,11.62,11.975,10.754,11.239,11.63,11.921,12.141,10.938,10.673,11.269,10.946,10.764,11.296,8.79,9.415,2.21E+07
DB,52500,9,1.2,6.368,-4.49,9.198,10.533,10.858,11.015,11.206,11.641,11.776,11.89,11.53,11.62,11.746,11.869,11.967,12.016,12.09,12.116,11.977,12.012,12.042,12.07,10.038,10.543,11.094,11.478,11.834,10.612,11.098,11.489,11.781,12.004,10.794,10.525,11.129,10.802,10.616,11.156,8.66,9.271,1.55E+07
DB,55000,9,1.201,6.165,-4.634,9.128,10.466,10.799,10.953,11.146,11.583,11.718,11.833,11.472,11.563,11.688,11.811,11.911,11.963,12.046,12.078,11.922,11.959,11.992,12.023,9.968,10.478,11.032,11.418,11.775,10.549,11.036,11.428,11.721,11.945,10.731,10.46,11.068,10.738,10.552,11.096,8.592,9.204,1.02E+07
DB,57500,9,1.202,5.971,-4.79,9.084,10.424,10.761,10.916,11.111,11.55,11.685,11.801,11.438,11.529,11.655,11.779,11.881,11.934,12.019,12.052,11.892,11.929,11.963,11.995,9.924,10.438,10.994,11.381,11.739,10.51,10.999,11.392,11.685,11.91,10.692,10.42,11.032,10.699,10.512,11.059,8.543,9.158,5.86E+06
DB,60000,9,1.203,5.785,-4.948,9.05,10.392,10.733,10.887,11.084,11.524,11.66,11.777,11.412,11.504,11.63,11.755,11.857,11.91,11.996,12.029,11.868,11.906,11.94,11.972,9.89,10.407,10.965,11.354,11.713,10.479,10.97,11.365,11.659,11.885,10.662,10.389,11.005,10.67,10.481,11.032,8.501,9.121,3.05E+06
DB,65000,9,1.205,5.436,-5.248,8.993,10.339,10.684,10.839,11.039,11.482,11.618,11.735,11.368,11.461,11.588,11.713,11.815,11.869,11.955,11.987,11.826,11.864,11.898,11.931,9.834,10.355,10.917,11.308,11.668,10.428,10.922,11.319,11.614,11.84,10.612,10.337,10.959,10.62,10.43,10.986,8.424,9.056,1.24E+06
DB,70000,9,1.206,5.113,-5.525,8.94,10.289,10.638,10.794,10.996,11.44,11.576,11.693,11.325,11.42,11.546,11.672,11.774,11.828,11.914,11.944,11.785,11.823,11.858,11.891,9.781,10.306,10.871,11.265,11.626,10.38,10.876,11.275,11.572,11.798,10.565,10.288,10.915,10.572,10.381,10.942,8.349,8.994,7.20E+05
DB,75000,9,1.207,4.812,-5.778,8.886,10.237,10.59,10.747,10.951,11.396,11.533,11.65,11.28,11.376,11.503,11.629,11.731,11.786,11.872,11.897,11.743,11.782,11.816,11.849,9.727,10.256,10.823,11.219,11.581,10.33,10.829,11.23,11.527,11.753,10.516,10.238,10.868,10.523,10.331,10.896,8.273,8.93,4.97E+05
DB,80000,9,1.209,4.531,-6.008,8.829,10.182,10.538,10.696,10.902,11.349,11.487,11.605,11.232,11.329,11.457,11.584,11.688,11.743,11.827,11.847,11.699,11.738,11.773,11.805,9.67,10.202,10.772,11.17,11.533,10.276,10.778,11.181,11.479,11.705,10.463,10.184,10.819,10.471,10.277,10.846,8.193,8.862,3.76E+05
DB,85000,9,1.21,4.266,-6.217,8.769,10.124,10.484,10.643,10.851,11.3,11.44,11.559,11.182,11.28,11.41,11.538,11.643,11.698,11.78,11.793,11.654,11.694,11.728,11.76,9.61,10.145,10.719,11.118,11.482,10.22,10.724,11.129,11.428,11.654,10.408,10.127,10.767,10.415,10.221,10.794,8.11,8.791,2.94E+05
DB,90000,9,1.211,4.017,-6.41,8.706,10.065,10.427,10.588,10.798,11.25,11.391,11.512,11.131,11.23,11.361,11.491,11.596,11.652,11.728,11.734,11.608,11.647,11.681,11.711,9.548,10.086,10.663,11.065,11.43,10.162,10.669,11.076,11.376,11.603,10.351,10.068,10.713,10.358,10.162,10.741,8.025,8.718,2.33E+05
DB,100000,9,1.213,3.558,-6.753,8.578,9.942,10.311,10.475,10.69,11.148,11.292,11.413,11.026,11.128,11.261,11.392,11.497,11.549,11.611,11.6,11.508,11.545,11.576,11.6,9.42,9.965,10.549,10.955,11.323,10.041,10.555,10.966,11.269,11.497,10.233,9.947,10.603,10.24,10.042,10.631,7.854,8.567,1.51E+05
